GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6,p_elliptical,p_spiral,p_irregular,p_max,label,label_name,filepath
250704,0.024769,0.975231,0.0,0.975231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076889,0.923111,0.0,0.0,0.024769,0.025629641,0.025629641,0.0,0.0,0.025629641,0.0,0.0,0.724596633,0.250634367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024769,0.9510755033609999,0.074984536359,0.9510755033609999,1,spiral,/kaggle/working/images_training_rev1/250704.jpg
310208,0.861161,0.110851,0.027989,0.0,0.110851,0.0,0.110851,0.07723621,0.03361479,0.0,0.04564822,0.040750047,0.024452733,0.11933,0.88067,0.345753558,0.515407442,0.0,0.0,0.059665,0.0298325,0.0,0.0298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07723621,0.0,0.07723621,0.0,0.0,0.0,0.0,0.861161,0.0,0.013227849830000001,0.861161,0,elliptical,/kaggle/working/images_training_rev1/310208.jpg
106040,0.975043,0.0,0.024957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06066,0.93934,0.880231769,0.094811231,0.0,0.0,0.00946296,0.0,0.0,0.0,0.05119704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975043,0.0,0.0,0.975043,0,elliptical,/kaggle/working/images_training_rev1/106040.jpg
452890,0.727,0.205,0.068,0.0,0.205,0.04551,0.15949,0.04551,0.15949,0.0,0.11398,0.09102,0.0,0.341,0.659,0.636125,0.090875,0.0,0.048763,0.0,0.0,0.024211,0.097526,0.1705,0.0,0.0,0.0,0.0,0.0,0.04551,0.0,0.0,0.0,0.022755,0.0,0.0,0.022755,0.727,0.0,0.069905,0.727,0,elliptical,/kaggle/working/images_training_rev1/452890.jpg
917113,0.060783,0.939217,0.0,0.939217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14622,0.85378,0.0,0.0,0.060783,0.0,0.0,0.029244,0.0,0.116976,0.0,0.0,0.615842708,0.142665184,0.180708168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060783,0.882128573089,0.13733230974,0.882128573089,1,spiral,/kaggle/working/images_training_rev1/917113.jpg
272487,0.72032,0.171477,0.108202,0.0,0.171477,0.0,0.171477,0.0,0.171477,0.0,0.072253377,0.099223623,0.0,0.387686,0.612314,0.588425806,0.131894194,0.0,0.0,0.0,0.0,0.0,0.387686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72032,0.0,0.06647923222199999,0.72032,0,elliptical,/kaggle/working/images_training_rev1/272487.jpg
803724,0.911358,0.062342,0.0263,0.0,0.062342,0.0,0.062342,0.0,0.062342,0.0,0.030131135,0.032210865,0.0,0.026425,0.973575,0.247412736,0.663945264,0.0,0.0,0.0,0.026425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911358,0.0,0.00164738735,0.911358,0,elliptical,/kaggle/working/images_training_rev1/803724.jpg
442496,0.150481,0.838046,0.011473,0.1257069,0.7123391,0.452286177,0.260052923,0.681256896,0.031082204,0.022471449,0.254481006,0.3811292,0.054257445,0.943806,0.056194,0.017371376,0.133109624,0.0,0.0,0.0,0.026426568,0.052853136,0.314287398,0.550238898,0.0,0.058691169,0.0,0.067015731,0.0,0.045644212,0.635612684,0.0,0.681256896,0.0,0.0,0.0,0.0,0.150481,0.10534816471740001,0.790952843076,0.790952843076,2,irregular,/kaggle/working/images_training_rev1/442496.jpg
152219,0.786159,0.213841,0.0,0.0,0.213841,0.0,0.213841,0.0,0.213841,0.0,0.0,0.213841,0.0,0.0,1.0,0.457260735,0.328898265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786159,0.0,0.0,0.786159,0,elliptical,/kaggle/working/images_training_rev1/152219.jpg
601481,0.829628,0.133905,0.036467,0.0,0.133905,0.0,0.133905,0.0,0.133905,0.0,0.057988899,0.075916101,0.0,0.235912,0.764088,0.129290057,0.700337943,0.0,0.0,0.0,0.00235912,0.0,0.15570192,0.07785096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829628,0.0,0.03158979636,0.829628,0,elliptical,/kaggle/working/images_training_rev1/601481.jpg
699617,0.074888,0.925112,0.0,0.852816347,0.072295653,0.0,0.072295653,0.072295653,0.0,0.0,0.072295653,0.0,0.0,0.0,1.0,0.0,0.0,0.074888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479846499,0.329728648,0.0432412,0.072295653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072295653,0.074888,0.788950636405864,0.0,0.788950636405864,1,spiral,/kaggle/working/images_training_rev1/699617.jpg
139955,0.851149,0.146853,0.001998,0.0,0.146853,0.0,0.146853,0.0,0.146853,0.0,0.0293706,0.0587412,0.0587412,0.147,0.853,0.763480653,0.087668347,0.0,0.0,0.0294,0.0,0.0,0.0294,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851149,0.0,0.021587391,0.851149,0,elliptical,/kaggle/working/images_training_rev1/139955.jpg
528107,0.81279,0.168491,0.018719,0.0,0.168491,0.0,0.168491,0.100671351,0.067819649,0.0,0.0,0.096508275,0.071982725,0.189505,0.810495,0.0,0.604532069,0.208257931,0.0,0.126399835,0.0,0.0,0.063105165,0.0,0.0,0.0,0.0,0.0,0.0,0.100671351,0.0,0.0,0.0,0.0,0.0,0.0,0.100671351,0.81279,0.0,0.031929886955,0.81279,0,elliptical,/kaggle/working/images_training_rev1/528107.jpg
341871,0.768513,0.206521,0.024965,0.0,0.206521,0.0,0.206521,0.0,0.206521,0.0,0.097945682,0.108575318,0.0,0.070954,0.929046,0.408752083,0.359760917,0.0,0.0,0.0,0.0,0.0,0.035477,0.035477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768513,0.0,0.014653491034000002,0.768513,0,elliptical,/kaggle/working/images_training_rev1/341871.jpg
718259,0.003741,0.990139,0.00612,0.032882516,0.957256484,0.091733889,0.865522595,0.682918263,0.274338221,0.028863197,0.164777345,0.706665881,0.056951017,0.814882,0.185118,0.003741,0.0,0.0,0.0,0.0814882,0.1629764,0.217573494,0.0,0.3259528,0.026891106,0.032882516,0.0,0.0,0.0,0.086247796,0.596670466,0.460522516,0.194372879,0.0,0.0,0.0,0.028022868,0.003741,0.032558261509724,0.806846448598,0.806846448598,2,irregular,/kaggle/working/images_training_rev1/718259.jpg
319663,0.867683,0.132317,0.0,0.0,0.132317,0.0,0.132317,0.0,0.132317,0.0,0.086272933,0.046044067,0.0,0.609134,0.390866,0.703344707,0.164338293,0.0,0.0,0.0,0.0,0.0,0.434921676,0.174212324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867683,0.0,0.080598783478,0.867683,0,elliptical,/kaggle/working/images_training_rev1/319663.jpg
118074,0.805833,0.120555,0.073611,0.0,0.120555,0.0,0.120555,0.091538255,0.029016745,0.0,0.0,0.0,0.120555,0.155125,0.844875,0.696200226,0.109632774,0.0,0.025905875,0.0775625,0.051656625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091538255,0.0,0.0,0.091538255,0.0,0.0,0.0,0.805833,0.0,0.018701094375,0.805833,0,elliptical,/kaggle/working/images_training_rev1/118074.jpg
972195,0.137032,0.851881,0.011087,0.0,0.851881,0.242363552,0.609517448,0.27531005,0.57657095,0.288038856,0.392079934,0.0,0.17176221,0.932741,0.067259,0.034443267,0.102588733,0.0,0.0,0.0,0.117525366,0.148305819,0.341383206,0.325526609,0.0,0.0,0.0,0.0,0.0,0.27531005,0.0,0.27531005,0.0,0.0,0.0,0.0,0.0,0.137032,0.0,0.7945843358210001,0.7945843358210001,2,irregular,/kaggle/working/images_training_rev1/972195.jpg
649539,0.835095,0.141186,0.023719,0.0,0.141186,0.0,0.141186,0.0,0.141186,0.0,0.0,0.094171062,0.047014938,0.864457,0.135543,0.10043103,0.73466397,0.0,0.0,0.045770405,0.045770405,0.0,0.271168059,0.501748132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835095,0.0,0.12204922600200001,0.835095,0,elliptical,/kaggle/working/images_training_rev1/649539.jpg
499639,0.865917,0.134083,0.0,0.0,0.134083,0.0,0.134083,0.134083,0.0,0.0,0.0,0.0,0.134083,0.168128,0.831872,0.549458973,0.316458027,0.0,0.056042611,0.0,0.056042611,0.0,0.056042611,0.0,0.0,0.0,0.0,0.0,0.134083,0.0,0.0,0.0,0.134083,0.0,0.0,0.0,0.0,0.865917,0.0,0.022543106624,0.865917,0,elliptical,/kaggle/working/images_training_rev1/499639.jpg
866973,0.865593,0.076928,0.057479,0.038464,0.038464,0.0,0.038464,0.0,0.038464,0.0,0.0,0.038464,0.0,0.104183,0.895817,0.11703077,0.74856223,0.0,0.0,0.0,0.0,0.0,0.034692939,0.069490061,0.0,0.038464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865593,0.0029589585919999996,0.008014589824,0.865593,0,elliptical,/kaggle/working/images_training_rev1/866973.jpg
929967,0.050878,0.943595,0.005527,0.0,0.943595,0.731201201,0.212393799,0.555103728,0.388491272,0.303149709,0.3019504,0.30559362,0.03290127,0.785215,0.214785,0.0,0.050878,0.0,0.0,0.012550877,0.167083544,0.458892209,0.021179604,0.104329161,0.021179604,0.0,0.0,0.0,0.060555155,0.227605851,0.266942722,0.0,0.016674761,0.287810181,0.13314385,0.0,0.117474937,0.050878,0.0,0.740924947925,0.740924947925,2,irregular,/kaggle/working/images_training_rev1/929967.jpg
615234,0.700731,0.258673,0.040596,0.0,0.258673,0.152879882,0.105793118,0.181885403,0.076787597,0.0,0.121614594,0.137058406,0.0,0.049035,0.950965,0.026327865,0.649230775,0.02517306,0.0,0.0,0.0,0.0,0.049035,0.0,0.0,0.0,0.0,0.0,0.181885403,0.0,0.0,0.0,0.0,0.0,0.181885403,0.0,0.0,0.700731,0.0,0.012684030555,0.700731,0,elliptical,/kaggle/working/images_training_rev1/615234.jpg
871181,0.843332,0.135537,0.021131,0.0424304,0.0931066,0.0,0.0931066,0.0,0.0931066,0.0465533,0.0,0.0,0.0465533,0.0,1.0,0.020238281,0.791734418,0.0313593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843332,0.0057508891248,0.0,0.843332,0,elliptical,/kaggle/working/images_training_rev1/871181.jpg
781463,0.970197,0.0,0.029803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032188,0.967812,0.836774538,0.133422462,0.0,0.0,0.0,0.0,0.0,0.032188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970197,0.0,0.0,0.970197,0,elliptical,/kaggle/working/images_training_rev1/781463.jpg
151561,0.817662,0.074206,0.108133,0.0,0.074206,0.0,0.074206,0.0,0.074206,0.0,0.037103,0.037103,0.0,0.328258,0.671742,0.788757648,0.028904352,0.0,0.0,0.046893953,0.140681859,0.0,0.093787906,0.046893953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817662,0.0,0.024358713147999998,0.817662,0,elliptical,/kaggle/working/images_training_rev1/151561.jpg
344977,0.88,0.093,0.027,0.0,0.093,0.0,0.093,0.0,0.093,0.0,0.02325,0.0465,0.02325,0.119,0.881,0.60192,0.27808,0.0,0.0,0.0238,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.011066999999999999,0.88,0,elliptical,/kaggle/working/images_training_rev1/344977.jpg
454764,0.754222,0.1865,0.059278,0.0,0.1865,0.0,0.1865,0.0,0.1865,0.1865,0.0,0.0,0.0,0.0,1.0,0.713181764,0.041040236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754222,0.0,0.0,0.754222,0,elliptical,/kaggle/working/images_training_rev1/454764.jpg
315016,0.080303,0.919697,0.0,0.845185908,0.074511092,0.036231093,0.038279999,0.0,0.074511092,0.0,0.074511092,0.0,0.0,0.058979,0.941021,0.0,0.0,0.080303,0.0294895,0.0,0.0294895,0.0,0.0,0.0,0.0,0.491506877,0.087805519,0.265873512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080303,0.777314944029876,0.054242809362999994,0.777314944029876,1,spiral,/kaggle/working/images_training_rev1/315016.jpg
717538,0.89755,0.079091,0.023359,0.0,0.079091,0.0,0.079091,0.0,0.079091,0.0,0.040493722,0.038597278,0.0,0.022217,0.977783,0.303338691,0.594211309,0.0,0.0,0.0,0.0,0.0,0.022217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89755,0.0,0.001757164747,0.89755,0,elliptical,/kaggle/working/images_training_rev1/717538.jpg
905888,0.932033,0.0,0.067967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035754,0.964246,0.893757201,0.038275799,0.0,0.0,0.0,0.035754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932033,0.0,0.0,0.932033,0,elliptical,/kaggle/working/images_training_rev1/905888.jpg
968873,0.801335,0.148161,0.050505,0.0,0.148161,0.0,0.148161,0.0,0.148161,0.0,0.0,0.148161,0.0,0.066371,0.933629,0.735337851,0.065997149,0.0,0.0,0.0,0.0,0.066371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801335,0.0,0.009833593730999998,0.801335,0,elliptical,/kaggle/working/images_training_rev1/968873.jpg
234823,0.758543,0.240322,0.001135,0.077290199,0.163031801,0.0,0.163031801,0.0,0.163031801,0.0,0.0,0.163031801,0.0,0.0,1.0,0.186879963,0.558900551,0.012762486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077290199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758543,0.018574535204078,0.0,0.758543,0,elliptical,/kaggle/working/images_training_rev1/234823.jpg
199828,0.898521,0.079753,0.021725,0.0,0.079753,0.0,0.079753,0.0,0.079753,0.0,0.02310261,0.05665039,0.0,0.062124,0.937876,0.599313507,0.299207493,0.0,0.0,0.0,0.0,0.0,0.062124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898521,0.0,0.004954575372,0.898521,0,elliptical,/kaggle/working/images_training_rev1/199828.jpg
344680,0.875541,0.025927,0.098532,0.0,0.025927,0.0,0.025927,0.025927,0.0,0.0,0.0,0.025927,0.0,0.292482,0.707518,0.714662968,0.160878032,0.0,0.0,0.064931004,0.0,0.0,0.162619992,0.064931004,0.0,0.0,0.0,0.0,0.0,0.0,0.025927,0.0,0.0,0.025927,0.0,0.0,0.0,0.875541,0.0,0.007583180814,0.875541,0,elliptical,/kaggle/working/images_training_rev1/344680.jpg
622727,0.771,0.183,0.046,0.0,0.183,0.0,0.183,0.0915,0.0915,0.0,0.13725,0.04575,0.0,0.072,0.928,0.252117,0.518883,0.0,0.023999976,0.023999976,0.0,0.0,0.023999976,0.0,0.0,0.0,0.0,0.0,0.0915,0.0,0.0,0.0,0.0,0.022875,0.0,0.0,0.068625,0.771,0.0,0.013175999999999998,0.771,0,elliptical,/kaggle/working/images_training_rev1/622727.jpg
114190,0.889485,0.079219,0.031296,0.0396095,0.0396095,0.0,0.0396095,0.0396095,0.0,0.0,0.0,0.0396095,0.0,0.126605,0.873395,0.772026727,0.117458273,0.0,0.0,0.0,0.0,0.0633025,0.0633025,0.0,0.0,0.0396095,0.0,0.0,0.0396095,0.0,0.0,0.0,0.0396095,0.0,0.0,0.0,0.0,0.889485,0.0031378249804999998,0.010029521494999999,0.889485,0,elliptical,/kaggle/working/images_training_rev1/114190.jpg
948660,0.067901,0.926086,0.006013,0.0,0.926086,0.222789435,0.703296565,0.464969259,0.461116741,0.0,0.231271457,0.579154737,0.115659807,0.916272,0.083728,0.043928959,0.023972041,0.0,0.0,0.0,0.042535179,0.063352879,0.12894421,0.681438817,0.0,0.0,0.0,0.0,0.05846012,0.175705373,0.230803766,0.139539599,0.207284226,0.0,0.0,0.0,0.118145434,0.067901,0.0,0.8485466713919999,0.8485466713919999,2,irregular,/kaggle/working/images_training_rev1/948660.jpg
708715,0.83,0.106,0.064,0.0212,0.0848,0.0,0.0848,0.0,0.0848,0.0,0.0,0.0848,0.0,0.432,0.568,0.53203,0.29797,0.0,0.0,0.113616,0.022896,0.0,0.227232,0.068256,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0022472,0.045792,0.83,0,elliptical,/kaggle/working/images_training_rev1/708715.jpg
620268,0.767088,0.167158,0.065755,0.0,0.167158,0.0,0.167158,0.0,0.167158,0.041585066,0.125572934,0.0,0.0,0.0,1.0,0.11723636,0.64985164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767088,0.0,0.0,0.767088,0,elliptical,/kaggle/working/images_training_rev1/620268.jpg
617421,0.822817,0.154062,0.02312,0.0,0.154062,0.0,0.154062,0.0,0.154062,0.0,0.031961394,0.122100606,0.0,0.0,1.0,0.392343007,0.430473993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822817,0.0,0.0,0.822817,0,elliptical,/kaggle/working/images_training_rev1/617421.jpg
224516,0.929,0.068,0.003,0.0,0.068,0.0,0.068,0.0,0.068,0.0,0.022644,0.045356,0.0,0.092,0.908,0.384606,0.544394,0.0,0.0,0.024171804,0.0,0.0,0.045218736,0.022609368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.0,0.006256,0.929,0,elliptical,/kaggle/working/images_training_rev1/224516.jpg
865987,0.757424,0.242576,0.0,0.0,0.242576,0.0,0.242576,0.123381188,0.119194812,0.10336697,0.092843538,0.046365491,0.0,0.098713,0.901287,0.021587341,0.576101239,0.159736177,0.0329043,0.0,0.0329043,0.0,0.0329043,0.0,0.0,0.0,0.0,0.0,0.0,0.123381188,0.0,0.0,0.0,0.123381188,0.0,0.0,0.0,0.757424,0.0,0.023945404688,0.757424,0,elliptical,/kaggle/working/images_training_rev1/865987.jpg
920035,0.797,0.182,0.021,0.0,0.182,0.021294,0.160706,0.033306,0.148694,0.0,0.139454588,0.021272706,0.021272706,0.022,0.978,0.085279,0.711721,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.021182616,0.012123384,0.0,0.0,0.021182616,0.0,0.0,0.0,0.012123384,0.797,0.0,0.004004,0.797,0,elliptical,/kaggle/working/images_training_rev1/920035.jpg
237185,0.859502,0.114802,0.025695,0.05543559,0.05936641,0.0,0.05936641,0.0,0.05936641,0.0,0.0,0.0,0.05936641,0.0,1.0,0.0,0.410743973,0.448758027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027717795,0.027717795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859502,0.00636411660318,0.0,0.859502,0,elliptical,/kaggle/working/images_training_rev1/237185.jpg
443773,0.919,0.04,0.041,0.0,0.04,0.0,0.04,0.0,0.04,0.02,0.0,0.02,0.0,0.228013,0.771987,0.839966,0.079034,0.0,0.0,0.025334752,0.050669505,0.025334752,0.10133901,0.025334752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.0,0.00912052,0.919,0,elliptical,/kaggle/working/images_training_rev1/443773.jpg
843216,0.928141,0.071859,0.0,0.0,0.071859,0.0,0.071859,0.0,0.071859,0.0,0.0,0.040684554,0.031174446,0.022841,0.977159,0.73949727,0.18864373,0.0,0.0,0.0,0.022841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928141,0.0,0.001641331419,0.928141,0,elliptical,/kaggle/working/images_training_rev1/843216.jpg
773229,0.739401,0.189093,0.071506,0.0,0.189093,0.0,0.189093,0.0,0.189093,0.0,0.0,0.189093,0.0,0.031404,0.968596,0.051284853,0.688116147,0.0,0.0,0.0,0.0,0.0,0.031404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739401,0.0,0.0059382765720000005,0.739401,0,elliptical,/kaggle/working/images_training_rev1/773229.jpg
913929,0.037983,0.962017,0.0,0.902117974,0.059899026,0.03255578,0.027343247,0.0,0.059899026,0.0,0.022827219,0.037071807,0.0,0.099325,0.900675,0.0,0.003090221,0.034892779,0.0,0.066249775,0.0,0.033075225,0.0,0.0,0.0,0.683661987,0.218455986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037983,0.867852826993558,0.095552338525,0.867852826993558,1,spiral,/kaggle/working/images_training_rev1/913929.jpg
942982,0.125398,0.874602,0.0,0.874602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080528,0.919472,0.0,0.003221224,0.122176776,0.0,0.0,0.040264,0.0,0.040264,0.0,0.0,0.651111453,0.076396485,0.147093188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125398,0.7649286584039999,0.070429949856,0.7649286584039999,1,spiral,/kaggle/working/images_training_rev1/942982.jpg
655038,0.787213,0.151848,0.060939,0.0303696,0.1214784,0.0,0.1214784,0.0,0.1214784,0.0,0.0911088,0.0303696,0.0,0.452,0.548,0.151296041,0.605972951,0.029944008,0.0,0.0,0.032092,0.0,0.290636,0.129272,0.0,0.0303696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787213,0.0046115630208000006,0.06863529600000001,0.787213,0,elliptical,/kaggle/working/images_training_rev1/655038.jpg
239599,0.78418,0.21582,0.0,0.0,0.21582,0.0,0.21582,0.125694863,0.090125137,0.0,0.0,0.165770479,0.050049521,0.101021,0.898979,0.636919622,0.147260378,0.0,0.0,0.0,0.0,0.0,0.101021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125694863,0.0,0.0,0.0,0.0,0.0,0.125694863,0.78418,0.0,0.02180235222,0.78418,0,elliptical,/kaggle/working/images_training_rev1/239599.jpg
189162,0.068812,0.931188,0.0,0.931188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035044,0.964956,3.94e-05,0.0,0.06877264,0.0,0.0,0.0,0.0,0.035044,0.0,0.0,0.673151149,0.140872914,0.117163937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068812,0.867111091344,0.032632552272,0.867111091344,1,spiral,/kaggle/working/images_training_rev1/189162.jpg
663131,0.079519,0.904423,0.016058,0.0,0.904423,0.05965755,0.84476545,0.356458428,0.547964572,0.0,0.361728501,0.465085057,0.077609442,0.840772,0.159228,0.014871325,0.064647675,0.0,0.0,0.0,0.042879372,0.021860072,0.32369722,0.452335336,0.0,0.0,0.0,0.0,0.027375294,0.17758545,0.151497684,0.01800828,0.252282383,0.0,0.0,0.0,0.086167765,0.079519,0.0,0.7604135345559999,0.7604135345559999,2,irregular,/kaggle/working/images_training_rev1/663131.jpg
928941,0.702949,0.268266,0.028786,0.0,0.268266,0.0,0.268266,0.092022213,0.176243787,0.0,0.165273317,0.102992683,0.0,0.036334,0.963666,0.702949,0.0,0.0,0.0,0.0,0.036334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092022213,0.0,0.0,0.0,0.092022213,0.0,0.0,0.702949,0.0,0.009747176844,0.702949,0,elliptical,/kaggle/working/images_training_rev1/928941.jpg
341922,0.079112,0.920888,0.0,0.788459701,0.132428299,0.0628657,0.069562599,0.05366829,0.078760009,0.0,0.104835936,0.027592363,0.0,0.500176,0.499824,0.0,0.0,0.079112,0.020527723,0.020527723,0.165723814,0.082611569,0.186251537,0.024533133,0.0,0.409999045,0.094615164,0.283845492,0.0,0.0,0.05366829,0.0,0.05366829,0.0,0.0,0.0,0.0,0.079112,0.7260830771344879,0.460606076288,0.7260830771344879,1,spiral,/kaggle/working/images_training_rev1/341922.jpg
414320,0.12847,0.870845,0.000685,0.870845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753677159,0.082533464,0.034635247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847,0.758371014025,0.0,0.758371014025,1,spiral,/kaggle/working/images_training_rev1/414320.jpg
919317,0.841181,0.12673,0.032088,0.0,0.12673,0.0,0.12673,0.0,0.12673,0.0,0.041715461,0.085014539,0.0,0.303591,0.696409,0.318389532,0.522791468,0.0,0.0,0.0,0.0,0.0,0.141776997,0.161814003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841181,0.0,0.038474087430000005,0.841181,0,elliptical,/kaggle/working/images_training_rev1/919317.jpg
877909,0.901902,0.078078,0.02002,0.0,0.078078,0.0,0.078078,0.0195195,0.0585585,0.078078,0.0,0.0,0.0,0.1,0.9,0.176772792,0.725129208,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0195195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195195,0.901902,0.0,0.0078078,0.901902,0,elliptical,/kaggle/working/images_training_rev1/877909.jpg
584541,0.813157,0.162625,0.024217,0.0,0.162625,0.0,0.162625,0.0,0.162625,0.0,0.073851102,0.088773898,0.0,0.069762,0.930238,0.72478391,0.08837309,0.0,0.0,0.0,0.0,0.0,0.069762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813157,0.0,0.01134504525,0.813157,0,elliptical,/kaggle/working/images_training_rev1/584541.jpg
607085,0.76828,0.212284,0.019435,0.0,0.212284,0.0,0.212284,0.126432742,0.085851258,0.0,0.148898545,0.063385455,0.0,0.027062,0.972938,0.438425897,0.329854103,0.0,0.0,0.00092,0.0,0.026141892,0.0,0.0,0.0,0.0,0.0,0.0,0.126432742,0.0,0.0,0.0,0.0,0.126432742,0.0,0.0,0.0,0.76828,0.0,0.005744829608,0.76828,0,elliptical,/kaggle/working/images_training_rev1/607085.jpg
